,position,ID0424-02-R05,ID0424-04-R05,ID0932-02-R04,ID0932-09-R01,ID1890-05-R04,ID1890-01-R05,ID1954-06-R05,ID1954-10-R05,ID2016-03-R05,ID2171-08-R03,ID2171-21-R05,ID4807-02-R05,ID4807-14-R03,ID5151-11-R04,ID5741-02-R03,ID5741-04-R01,ID6086-01-R04,ID6086-07-R03,ID6132-05-R01,ID6132-01-R01,ID6133-07-R03,ID6133-01-R05,ID6136-02-R05,ID6136-15-R04,ID6138-09-R04,ID6138-07-R03,ID6413-10-R05,ID6413-12-R05,ID6990-01-R05,ID6990-08-R03,ID7169-04-R05,ID7186-01-R01,ID7186-15-R03,ID7316-05-R05,ID8234-01-R05,ID8246-10-R03,ID8246-17-R05,ID8283-01-R04,ID8283-02-R04,ID8337-06-R03,ID8337-09-R04,ID8369-04-R05,ID8369-05-R03,ID8376-10-R04,ID8376-04-R05,ID9069-01-R05,ID9070-02-R01,ID9070-11-R04,ID9079-02-R01,ID9102-01-R05,ID9102-02-R05,ID9111-01-R05,ID9111-02-R04,ID9323-02-R05,ID9323-12-R04,ID9402-01-R05,ID9402-11-R03,ID9404-08-R03,ID9407-04-R02,ID9407-01-R05,ID9421-04-R02,ID9421-07-R02,ID9450-02-R05,ID9450-05-R04,ID9569-06-R03,ID9569-11-R01,ID9579-01-R04,ID9579-07-R05,ID9582-01-R03,ID9582-02-R02,ID9583-03-R01,ID9583-06-R04,ID9599-02-R02,ID9644-14-R02,ID9644-13-R02,IDCS77187-01-R05,IDCS77187-04-R04,ID9729-01-R05,ID9729-09-R05,ID9733-02-R04,ID9733-03-R03,ID9736-02-R05,ID9736-05-R04,ID9738-01-R02,ID9738-04-R02,ID9741-02-R03,ID9741-04-R05,ID9743-06-R03,ID9743-03-R05,ID9748-01-R03,ID9755-05-R05,ID9821-14-R04,ID9821-07-R02,ID9831-03-R04,ID9831-01-R01,ID9848-08-R02,ID9848-05-R04,ID9882-01-R03,ID9882-02-R04,ID9888-01-R01,ID9888-01-R04,ID9895-09-R04,ID9895-03-R05,ID9906-04-R02,ID9906-06-R04,ID9908-06-R05,ID9908-12-R05,IDCS77069-05-R03,IDCS77069-08-R03,ID9918-07-R03,ID9925-03-R03,ID9925-06-R02,flc_gene_model,targetsite2
7781,3179781,18,8,20,24,11,9,11,11,13,18,12,19,26,15,13,17,17,19,20,29,18,21,18,11,16,4,17,12,15,18,22,24,19,17,20,17,15,12,16,12,19,16,16,19,14,10,13,16,16,19,20,0,0,27,20,19,23,25,0,18,22,18,21,23,22,30,13,17,14,11,14,40,18,22,24,14,25,0,0,20,17,0,19,17,14,18,18,15,19,21,18,24,21,12,17,18,14,23,15,10,19,30,15,14,8,0,24,30,19,14,0,0,0.0,10.0
7782,3179782,18,8,20,24,11,9,11,11,13,18,12,19,26,15,13,17,17,19,20,29,18,21,18,11,16,4,17,12,15,18,22,24,19,17,20,17,15,12,16,12,19,16,16,19,14,10,13,16,16,19,20,0,0,27,21,19,23,25,0,18,22,18,21,23,22,30,13,17,14,11,14,40,18,22,24,14,25,0,0,20,17,0,19,17,14,18,18,15,19,21,18,24,21,12,17,18,14,23,15,10,19,30,15,14,8,0,24,30,19,14,0,0,0.0,10.0
7783,3179783,16,8,20,23,11,9,11,11,13,18,12,18,26,15,13,17,17,19,20,29,18,21,18,11,16,4,17,12,15,18,22,24,19,17,20,17,15,12,16,12,19,16,16,19,14,10,13,16,16,17,20,0,0,27,21,19,23,25,0,18,22,18,21,23,22,30,13,17,14,11,14,40,18,23,24,14,26,0,0,20,17,0,19,17,14,18,18,15,19,21,18,24,20,12,17,18,14,23,15,10,19,30,15,14,8,0,24,30,19,14,0,0,0.0,10.0
7784,3179784,16,8,20,23,11,9,11,11,13,18,12,18,26,15,13,17,17,19,20,29,18,21,18,11,16,4,17,12,15,18,22,24,19,17,20,17,15,12,16,12,19,16,16,19,14,10,13,16,16,17,20,0,0,27,21,19,23,25,0,18,22,18,21,23,22,30,13,17,14,11,14,40,18,23,24,14,26,0,0,20,17,0,19,17,14,18,18,15,19,21,18,24,20,12,17,18,14,23,15,10,19,30,15,14,8,0,24,30,19,14,0,0,0.0,10.0
7785,3179785,16,8,20,23,11,9,11,11,13,18,12,18,26,15,13,17,17,19,20,29,18,21,18,11,16,4,17,12,15,18,22,24,19,17,21,17,15,12,16,12,19,16,16,19,14,10,13,16,16,17,20,0,0,27,21,19,24,25,0,18,22,18,21,23,22,30,13,17,14,11,14,40,18,23,24,14,26,0,0,20,17,0,19,17,14,18,18,15,19,21,18,24,20,12,17,18,15,23,15,10,19,30,15,14,8,0,24,30,19,14,0,0,0.0,10.0
7786,3179786,16,8,20,23,11,9,11,11,13,18,12,18,26,15,13,17,17,19,20,29,18,21,18,11,16,4,17,12,15,18,22,23,19,16,21,17,15,12,16,12,19,16,16,19,13,10,13,16,16,17,20,0,0,27,21,19,24,25,0,18,22,18,21,23,22,30,13,17,14,11,14,40,18,23,24,14,26,0,0,20,17,0,19,17,14,18,18,15,19,21,18,24,20,11,17,18,15,22,15,10,19,30,15,14,8,0,24,30,19,14,0,0,0.0,10.0
7787,3179787,16,9,21,24,11,9,11,11,13,19,12,19,28,17,13,18,19,21,21,32,18,22,18,11,16,4,17,13,15,19,23,23,19,16,21,18,15,14,16,13,20,17,17,19,14,10,15,17,16,17,22,0,0,28,21,21,24,25,0,20,22,18,21,23,22,31,13,17,16,11,15,42,20,23,24,14,26,0,0,20,17,0,18,17,14,21,19,17,19,22,18,24,21,11,18,18,15,23,16,12,19,30,15,15,8,0,25,32,19,16,0,0,0.0,10.0
7788,3179788,16,9,21,24,11,9,11,11,13,19,12,19,28,17,12,18,19,21,21,32,18,22,18,11,16,4,17,13,15,19,23,23,19,16,21,18,15,14,16,13,20,17,17,19,14,10,15,17,16,17,22,0,0,28,21,20,24,25,0,20,22,18,21,23,22,29,13,17,16,11,15,43,20,23,24,14,26,0,0,19,16,0,18,17,14,19,19,17,19,22,18,24,21,11,18,18,15,23,16,12,19,28,15,15,8,0,25,32,19,16,0,0,0.0,10.0
7789,3179789,16,9,21,24,11,9,11,11,13,19,12,19,28,17,12,18,19,21,21,32,18,21,17,11,16,4,17,13,15,19,23,23,19,16,21,18,15,14,15,13,20,17,17,19,14,10,15,17,16,17,22,0,0,28,21,20,24,25,0,20,22,18,21,23,21,29,13,17,16,11,15,43,20,22,24,14,26,0,0,19,16,0,18,17,14,19,18,17,19,22,18,24,21,11,18,18,15,23,16,12,19,28,15,15,8,0,25,32,19,16,0,0,0.0,10.0
7790,3179790,16,9,21,24,11,9,11,11,13,19,12,19,28,17,12,18,19,21,21,32,18,21,17,11,16,4,17,13,15,19,23,23,19,16,21,18,15,14,15,13,20,17,17,19,14,10,15,17,16,17,22,0,0,28,21,20,24,25,0,20,22,18,21,23,21,29,13,17,16,11,15,43,20,22,24,14,26,0,0,19,16,0,18,17,14,19,18,17,19,22,18,24,21,11,18,18,15,23,16,12,19,28,15,15,8,0,25,32,19,16,0,0,0.0,10.0
7791,3179791,16,9,21,24,11,9,11,11,13,19,12,19,28,17,12,18,19,21,21,32,18,21,17,11,16,4,17,13,15,19,23,22,19,16,21,18,15,14,14,13,20,17,17,19,14,11,15,17,16,17,23,0,0,28,21,20,24,25,0,20,22,18,21,23,21,29,13,17,16,11,15,42,20,22,24,14,26,0,0,19,16,0,18,17,14,19,18,17,19,22,18,24,21,11,18,18,15,23,16,12,19,28,15,15,8,0,25,32,19,16,0,0,0.0,10.0
7792,3179792,16,9,21,24,11,9,11,11,13,19,12,19,28,17,12,18,19,21,21,32,18,21,17,11,16,4,17,13,15,19,23,22,19,16,21,18,15,14,14,13,20,17,17,19,14,11,15,17,16,18,23,0,0,29,21,20,24,25,0,20,22,18,21,23,21,29,13,17,16,11,15,42,20,0,0,0,0,0,0,19,16,0,18,17,14,19,18,17,19,22,18,20,21,11,18,18,15,23,16,12,19,28,15,15,8,0,25,32,19,16,0,0,0.0,10.0
7793,3179793,16,9,21,25,11,9,11,11,13,19,12,19,28,17,12,18,19,21,21,32,18,21,17,11,16,4,17,13,15,19,23,22,19,16,21,18,15,14,14,13,20,17,17,19,14,11,15,17,16,18,23,0,0,29,21,20,24,25,0,20,22,18,21,23,21,29,13,17,16,11,15,42,20,0,0,0,0,0,0,19,16,0,18,17,14,19,18,17,19,22,18,20,21,11,18,18,15,23,16,12,19,29,15,15,8,0,25,32,19,17,0,0,0.0,10.0
7794,3179794,16,9,21,25,11,9,11,11,13,19,12,19,28,17,12,18,19,21,21,32,18,21,17,11,16,4,17,13,15,19,23,22,20,16,21,18,15,14,14,13,20,17,17,19,14,11,15,17,16,18,23,0,0,29,21,20,24,25,0,20,22,18,22,23,21,29,13,17,16,12,15,42,20,0,0,0,0,0,0,19,16,0,18,17,14,19,18,17,19,24,18,20,21,11,18,18,15,23,16,12,19,29,15,15,8,0,25,32,19,17,0,0,0.0,10.0
7795,3179795,16,9,21,25,11,9,11,11,13,19,12,19,28,17,12,18,19,21,21,32,18,21,17,11,16,4,17,13,15,19,23,22,20,16,21,18,15,14,15,13,20,16,17,20,14,11,15,17,16,18,23,0,0,29,21,20,24,25,0,20,22,18,22,23,21,29,13,17,16,12,15,42,20,0,0,0,0,0,0,19,16,0,18,17,14,19,18,17,19,24,18,20,21,11,18,18,15,23,16,12,19,28,15,15,8,0,25,32,19,17,0,0,0.0,10.0
7796,3179796,16,9,21,25,11,9,11,11,13,19,12,19,27,17,12,18,20,20,21,32,18,20,17,11,16,4,16,13,15,19,23,20,20,16,21,18,15,14,15,13,19,16,17,20,14,11,15,16,16,18,23,0,0,29,21,20,24,23,0,20,22,18,22,23,21,29,13,17,16,12,15,42,20,22,24,15,26,0,0,19,16,0,18,17,14,20,18,17,18,24,18,20,21,11,18,18,15,23,15,12,19,27,15,15,8,0,25,32,19,17,0,0,0.0,10.0
7797,3179797,16,9,21,25,11,9,11,11,13,19,12,19,27,17,12,18,20,20,21,32,18,20,17,11,16,4,16,13,15,19,23,20,20,16,21,18,15,14,15,13,19,16,17,20,14,11,15,16,16,18,22,0,0,29,21,20,24,23,0,20,22,18,22,23,21,29,13,17,16,12,15,42,20,22,24,15,26,0,0,19,16,0,18,17,14,20,18,17,18,24,18,20,21,11,18,18,15,23,15,12,19,27,15,15,8,0,25,32,19,17,0,0,0.0,10.0
7798,3179798,16,9,21,25,11,9,11,11,13,19,12,19,27,17,12,18,20,20,21,32,18,20,17,11,16,4,16,13,15,19,23,20,20,16,21,18,15,14,15,13,19,15,17,20,14,11,15,16,16,18,22,0,0,29,21,20,24,23,0,20,22,18,22,23,21,29,13,17,16,12,15,42,20,22,24,15,26,0,0,19,16,0,18,17,14,20,17,17,18,24,18,20,21,11,18,18,15,23,15,12,19,27,15,15,8,0,25,32,19,17,0,0,0.0,10.0
7799,3179799,16,9,21,25,11,9,11,11,13,19,12,18,27,17,12,18,20,20,21,32,18,20,17,11,16,4,16,13,15,19,23,20,19,16,20,18,15,14,15,13,19,16,17,20,14,11,15,16,16,18,22,0,0,29,21,20,24,23,0,20,22,18,22,23,21,29,13,17,16,12,15,42,20,22,24,15,26,0,0,19,16,0,18,17,14,20,17,17,18,24,18,20,21,11,18,18,15,23,15,12,19,27,15,15,8,0,24,31,19,17,0,0,0.0,10.0
7800,3179800,17,10,21,25,11,11,11,11,14,19,12,21,27,18,12,18,20,20,21,33,18,21,17,11,16,4,16,13,15,19,23,20,17,16,20,18,15,14,15,13,19,16,17,21,14,11,15,18,17,18,22,0,0,29,22,20,25,23,0,20,22,19,22,23,21,30,13,17,16,13,15,43,21,22,25,15,26,0,0,19,16,0,18,16,14,20,17,17,18,26,18,20,21,11,18,18,16,24,15,12,20,28,15,15,8,0,24,31,19,17,0,0,0.0,10.0
7801,3179801,17,10,21,25,11,11,11,11,14,19,12,21,27,18,12,18,20,20,21,33,18,21,17,11,16,4,16,13,15,19,23,20,17,16,20,18,15,14,15,13,19,16,17,21,14,11,15,18,17,18,22,0,0,28,22,20,25,23,0,20,22,19,22,23,21,30,13,17,16,13,15,43,21,22,25,15,26,0,0,19,16,0,18,16,14,20,17,17,18,26,18,20,21,11,18,18,16,24,15,12,20,28,15,15,8,0,24,31,19,17,0,0,0.0,10.0
7802,3179802,17,10,21,25,12,11,12,11,14,21,12,21,27,18,13,20,20,20,22,33,18,21,17,11,16,4,15,14,15,19,23,20,17,16,20,18,15,15,15,13,20,16,17,22,15,11,16,18,17,19,23,0,0,30,22,20,25,23,0,20,22,20,22,23,21,30,13,16,17,13,15,45,21,22,25,15,27,0,0,19,17,0,18,16,16,20,17,17,19,27,18,21,22,11,18,18,16,24,15,12,21,29,15,15,8,0,24,32,19,18,0,0,0.0,10.0
7803,3179803,17,10,22,26,12,12,12,11,14,21,12,24,28,18,14,19,20,21,22,33,19,21,17,11,16,5,15,14,15,19,24,21,17,17,20,18,16,15,15,13,20,17,18,22,15,12,16,18,17,20,23,0,0,30,22,21,25,23,0,20,22,20,22,23,24,31,13,17,19,13,15,45,20,22,27,15,29,0,0,19,17,0,18,16,16,21,17,18,20,27,18,21,22,11,18,20,17,24,15,12,22,27,15,15,8,0,25,32,19,18,0,0,0.0,10.0
7804,3179804,17,10,22,26,12,12,12,11,14,22,12,24,28,18,14,19,20,21,21,33,19,21,17,11,16,5,15,14,15,19,24,21,17,17,20,18,16,15,15,13,20,17,18,22,15,12,16,18,17,20,23,0,0,30,22,21,25,24,0,20,22,20,22,23,24,31,13,17,19,13,15,45,20,22,27,15,29,0,0,19,17,0,18,16,16,21,18,18,20,27,18,21,22,11,18,21,17,24,15,12,22,27,15,15,8,0,25,33,19,20,0,0,0.0,10.0
7805,3179805,17,10,22,26,12,12,12,10,14,23,12,24,28,18,14,20,20,21,21,33,19,21,17,11,16,5,15,14,15,19,24,21,17,17,20,18,16,15,15,13,20,17,18,22,15,12,16,18,17,20,23,0,0,30,22,21,25,24,0,20,22,20,22,23,24,31,13,18,19,13,15,45,20,22,27,15,29,0,0,20,17,0,18,16,16,21,18,18,20,27,18,21,22,11,18,21,17,24,15,12,22,27,15,15,8,0,25,33,19,20,0,0,0.0,10.0
7806,3179806,18,10,22,26,13,13,12,11,15,23,12,24,29,18,14,21,21,21,22,34,19,23,18,12,17,5,16,14,15,19,24,20,17,18,20,18,16,15,16,13,20,18,19,23,15,12,16,19,17,20,24,0,0,30,22,21,25,24,0,20,22,20,22,24,24,31,13,19,19,14,15,46,22,23,27,16,29,0,0,20,18,0,17,16,16,22,18,19,20,28,20,21,23,12,19,22,17,23,16,12,22,28,17,15,8,0,25,33,18,20,0,0,0.0,10.0
7807,3179807,19,10,22,26,13,13,12,11,15,23,12,23,29,18,14,21,21,21,22,34,20,23,18,12,17,5,16,14,15,19,24,20,17,18,20,18,16,15,16,13,20,18,20,23,15,12,16,19,17,20,24,0,0,30,22,21,25,24,0,19,22,20,22,24,24,31,13,19,19,14,15,46,22,23,27,16,29,0,0,20,18,0,17,16,16,22,18,20,20,28,20,21,23,12,19,22,17,23,16,12,22,28,17,15,8,0,25,33,18,20,0,0,0.0,10.0
7808,3179808,19,10,22,26,13,13,12,12,15,23,12,24,29,18,14,21,21,21,23,34,20,23,18,12,17,5,16,15,15,20,24,20,17,18,20,18,16,15,17,13,20,18,20,24,15,12,16,19,17,22,24,0,0,31,23,21,25,24,0,19,22,20,22,25,26,31,13,19,19,14,15,46,21,25,27,16,29,0,0,20,19,0,17,16,16,22,18,21,22,28,20,22,23,12,19,22,17,24,16,12,23,28,17,15,8,0,25,33,18,20,0,0,0.0,10.0
7809,3179809,19,10,22,26,13,13,12,12,15,23,12,24,29,19,14,21,21,21,23,34,20,23,18,12,17,5,16,15,15,20,24,20,17,18,20,18,16,15,17,13,20,18,20,24,15,12,16,19,17,22,24,0,0,31,23,21,25,24,0,19,22,20,22,25,25,31,13,18,19,14,15,46,21,25,28,16,28,0,0,20,19,0,17,16,16,22,18,21,22,28,21,22,23,12,19,22,17,24,16,12,23,28,17,15,8,0,25,33,18,20,0,0,0.0,10.0
7810,3179810,19,10,22,26,13,13,12,12,15,23,12,24,29,19,14,21,21,21,23,34,20,23,18,12,17,5,16,15,15,20,24,20,17,18,20,18,16,15,17,13,20,18,20,24,15,12,16,19,17,22,24,0,0,31,23,21,25,24,0,19,22,20,22,25,25,31,13,18,19,14,15,46,21,25,28,16,28,0,0,20,19,0,17,16,16,22,18,21,22,28,21,22,23,12,19,22,17,24,16,12,23,28,17,15,8,0,25,33,18,20,0,0,0.0,10.0
7811,3179811,18,11,22,27,13,12,12,12,15,23,13,24,30,20,15,22,21,22,23,36,20,24,18,12,17,5,16,15,15,21,24,19,18,18,20,18,16,15,19,13,20,18,20,25,16,12,16,19,16,22,24,0,0,33,23,19,25,22,0,19,22,20,23,27,25,30,14,18,18,14,15,46,22,25,32,17,28,0,0,20,20,0,17,16,17,21,17,22,22,29,22,24,25,12,19,22,17,25,16,12,24,28,18,15,9,0,27,34,17,20,0,0,0.0,10.0
7812,3179812,18,11,22,27,13,12,12,12,15,23,13,24,30,20,15,22,20,21,23,35,20,23,18,12,17,5,16,15,15,21,23,19,17,18,20,18,16,15,19,13,19,18,20,25,15,12,16,18,17,22,24,0,0,33,23,19,25,21,0,19,22,20,23,27,23,30,14,18,20,14,8,32,22,25,32,17,28,0,0,20,19,0,17,16,17,21,17,22,22,29,22,24,25,12,19,22,17,25,16,12,24,27,17,15,9,0,27,34,16,20,0,0,0.0,10.0
7813,3179813,18,11,22,27,12,12,12,12,15,23,13,23,30,20,15,22,20,21,23,35,20,23,18,12,17,5,16,15,15,21,23,19,17,18,19,18,16,14,19,14,18,19,20,25,16,12,16,18,17,22,24,0,0,33,23,19,25,20,0,20,22,20,23,27,23,30,14,18,20,15,9,32,22,25,32,17,27,0,0,20,19,0,17,16,17,21,17,22,23,29,22,24,25,12,19,22,17,25,16,12,24,27,17,15,9,0,27,34,16,20,0,0,0.0,10.0
7814,3179814,20,11,22,28,12,12,12,13,16,23,14,24,31,21,16,22,20,21,23,37,22,24,18,13,20,5,16,15,16,21,23,19,17,19,20,19,16,15,19,14,18,20,21,26,15,13,17,19,17,22,26,0,0,35,25,19,27,21,0,22,25,21,25,27,23,32,15,19,20,15,9,33,22,26,33,17,28,0,0,21,19,0,19,17,18,22,18,23,25,29,21,24,26,14,20,23,17,25,17,12,24,29,19,16,9,0,27,36,18,20,0,0,0.0,10.0
7815,3179815,20,12,22,29,12,12,12,13,16,24,15,24,31,21,15,22,20,21,24,37,22,24,16,13,21,6,15,15,16,22,24,19,17,20,20,18,17,17,19,14,17,20,21,25,15,13,16,20,16,21,27,0,0,34,26,20,27,21,0,23,27,22,25,27,25,31,16,19,20,15,9,33,22,26,33,17,30,0,0,21,19,0,18,17,18,23,18,23,27,30,23,25,26,13,21,25,19,25,17,12,23,29,20,16,9,0,27,36,18,20,0,0,0.0,10.0
7816,3179816,20,12,22,29,12,12,12,13,16,24,15,24,31,21,15,22,20,21,24,36,22,24,16,13,21,6,15,15,16,21,24,19,17,20,20,18,17,17,19,14,17,19,21,25,15,12,16,20,16,21,27,0,0,34,26,21,27,21,0,23,27,22,25,27,25,30,16,19,20,15,9,33,22,26,33,17,29,0,0,21,19,0,18,17,18,23,18,23,27,30,23,25,26,13,21,25,19,25,16,12,23,29,20,16,9,0,27,36,18,20,0,0,0.0,10.0
7817,3179817,20,12,22,30,12,12,12,13,17,23,16,23,32,21,15,21,20,21,24,37,22,24,16,13,21,6,16,15,15,21,22,19,17,20,20,18,16,17,18,13,16,20,21,25,15,12,16,20,16,21,28,0,0,34,26,21,27,21,0,22,27,23,25,23,25,30,14,17,20,14,9,33,22,26,33,17,30,0,0,20,19,0,18,17,16,23,18,23,26,30,23,24,26,12,21,24,18,25,16,12,23,30,20,16,8,0,25,36,17,19,0,0,0.0,10.0
7818,3179818,21,12,21,30,12,12,12,13,17,23,16,23,33,21,15,22,20,21,24,38,22,24,16,13,22,8,17,15,15,22,22,19,17,20,21,18,16,19,18,13,16,22,22,25,15,12,16,20,18,21,29,0,0,34,26,21,27,21,0,22,28,22,25,23,25,31,14,17,20,14,9,35,22,27,33,19,30,0,0,21,20,0,18,17,18,23,18,22,26,31,23,24,26,13,20,24,17,26,16,13,23,30,20,16,8,0,28,37,18,19,0,0,0.0,10.0
7819,3179819,21,13,21,30,12,12,12,13,17,23,16,23,33,21,15,22,20,21,24,38,22,24,16,14,22,8,17,15,15,22,22,19,17,20,21,18,18,19,18,13,16,22,23,25,14,12,17,20,18,21,29,0,0,34,26,21,27,21,0,22,28,22,26,24,25,30,14,17,20,14,9,35,22,27,33,19,30,0,0,22,20,0,18,17,18,23,17,22,26,31,23,23,26,13,20,24,17,26,16,13,23,30,20,16,8,0,28,37,18,19,0,0,0.0,10.0
7820,3179820,21,13,21,30,12,12,12,13,17,23,16,23,33,21,15,22,20,21,25,38,22,24,16,15,22,8,18,15,15,22,22,17,17,20,20,19,18,19,18,13,17,22,23,25,14,12,17,20,18,21,30,0,0,34,26,21,27,21,0,22,28,22,26,24,25,30,14,18,20,14,9,35,22,27,33,19,31,0,0,22,21,0,18,17,18,23,17,22,26,31,23,23,26,13,20,24,17,26,16,13,23,30,20,16,10,0,28,37,18,19,0,0,0.0,10.0
7821,3179821,21,13,21,30,12,12,12,13,17,23,16,23,33,21,16,22,20,21,25,37,22,24,16,15,22,8,18,15,15,22,22,17,17,20,20,19,18,18,18,13,15,22,23,25,14,12,17,20,18,21,30,0,0,34,26,21,27,21,0,22,28,22,26,24,25,30,14,18,20,14,9,35,22,27,33,19,31,0,0,22,21,0,18,17,18,23,17,22,26,31,23,23,26,13,20,24,17,26,16,13,23,30,20,16,10,0,28,37,18,19,0,0,0.0,10.0
7822,3179822,21,13,20,30,12,12,12,13,17,23,16,22,33,21,16,22,20,20,25,38,22,24,16,15,22,8,18,15,15,22,22,17,17,20,20,19,18,18,18,13,15,22,23,23,14,12,16,19,18,21,30,0,0,34,26,21,25,21,0,21,28,22,26,24,25,30,14,18,20,14,9,34,22,27,33,19,31,0,0,22,20,0,17,17,17,23,17,22,25,31,23,23,26,13,20,22,17,26,16,13,22,28,19,16,10,0,28,37,17,19,0,0,0.0,10.0
7823,3179823,21,12,20,26,11,12,12,12,17,23,16,22,33,19,16,22,20,19,22,37,21,24,15,14,22,8,17,15,15,22,22,17,16,20,20,18,17,18,19,13,14,22,22,22,13,11,16,18,19,21,27,0,0,33,26,20,24,19,0,21,27,22,26,23,24,30,14,18,20,14,9,34,21,26,33,18,31,0,0,22,17,0,16,16,16,23,17,22,25,31,23,23,23,12,19,22,18,25,16,13,21,28,18,16,10,0,26,33,17,19,0,0,0.0,10.0
7824,3179824,21,12,20,26,11,12,12,13,17,24,16,22,33,19,16,22,20,19,22,37,21,24,15,14,22,8,17,15,15,22,22,17,16,19,20,18,17,18,19,13,14,22,22,22,13,11,16,18,19,21,27,0,0,33,26,20,24,20,0,21,27,22,26,23,24,29,14,18,20,14,9,34,21,26,33,18,31,0,0,22,17,0,16,15,17,23,16,22,25,31,23,23,23,12,19,22,18,25,16,13,21,28,18,16,10,0,26,32,17,19,0,0,0.0,10.0
7825,3179825,21,12,21,26,11,12,12,13,17,25,17,22,33,19,17,21,20,19,22,37,21,24,15,14,22,8,17,15,15,22,23,17,16,19,20,18,17,19,19,13,14,22,22,22,12,11,16,18,19,21,27,0,0,34,26,20,24,20,0,21,27,22,26,23,24,29,14,18,20,14,9,34,21,26,33,18,31,0,0,22,17,0,16,15,17,23,16,22,25,31,23,23,23,12,19,23,18,25,16,13,21,28,18,16,10,0,26,32,18,19,0,0,0.0,10.0
7826,3179826,21,12,21,26,11,12,12,13,17,25,17,22,33,19,17,21,20,19,22,37,21,24,15,13,22,8,18,15,15,22,23,14,16,19,20,18,17,19,19,13,14,22,22,22,12,11,16,18,19,21,27,0,0,34,25,20,25,20,0,21,27,22,26,23,24,29,14,18,20,14,9,34,21,26,33,18,30,0,0,22,18,0,16,15,17,23,16,23,25,31,22,23,23,12,21,23,18,25,16,13,21,28,18,16,10,0,26,33,18,19,0,0,0.0,10.0
7827,3179827,21,11,21,26,11,12,12,13,16,25,17,21,29,19,17,21,20,19,22,32,19,24,15,11,22,8,17,15,14,21,23,14,16,18,16,18,16,19,19,13,14,22,22,21,12,11,16,18,19,20,26,0,0,34,25,19,25,20,0,20,24,21,25,20,24,29,13,16,20,14,9,34,21,26,32,18,29,0,0,22,18,0,16,14,17,22,16,22,25,29,22,22,23,12,20,23,17,23,15,12,21,28,18,15,9,0,24,33,18,19,0,0,0.0,10.0
7828,3179828,21,12,21,26,11,12,12,13,16,25,17,21,29,19,17,21,20,19,22,32,19,24,15,11,22,8,17,15,14,21,23,14,16,18,16,18,16,19,19,13,14,22,22,21,12,11,16,18,19,20,26,0,0,34,25,20,25,20,0,20,24,21,25,20,24,29,13,16,20,14,9,34,21,26,31,18,29,0,0,22,18,0,16,14,17,22,16,22,25,29,22,22,23,12,20,23,17,23,15,12,21,28,18,15,9,0,24,33,18,19,0,0,0.0,10.0
7829,3179829,21,13,21,27,12,12,12,14,17,25,18,21,29,19,18,23,20,22,24,32,20,25,15,11,22,9,17,16,16,20,24,14,16,19,16,21,16,20,20,13,14,21,23,21,13,11,16,18,19,21,26,0,0,34,26,20,26,20,0,20,26,21,25,20,25,28,13,16,22,15,9,34,21,26,32,19,30,0,0,24,18,0,17,14,17,22,16,23,26,29,23,23,23,12,20,25,16,24,15,12,23,29,19,16,9,0,24,33,19,19,0,0,0.0,10.0
7830,3179830,21,12,21,27,12,12,12,14,17,25,18,21,29,19,18,23,20,23,24,32,19,25,15,11,22,9,17,15,16,20,24,14,16,19,16,21,16,20,20,13,14,21,23,21,13,11,16,18,19,21,26,0,0,34,26,20,26,20,0,19,26,21,24,19,25,28,14,16,22,15,9,34,21,26,32,19,30,0,0,24,18,0,17,14,18,22,16,23,26,29,23,23,23,12,20,25,16,24,15,12,23,29,19,16,9,0,24,32,19,19,0,0,0.0,10.0
7831,3179831,21,12,23,27,13,12,12,14,17,25,19,21,29,19,19,23,20,23,24,32,19,25,15,11,21,9,17,15,16,20,25,14,17,18,17,21,16,19,20,13,14,22,22,21,13,9,16,20,20,21,26,0,0,34,24,20,27,20,0,19,26,21,26,19,26,28,14,17,22,15,9,34,21,26,34,17,30,0,0,24,19,0,17,14,18,21,16,23,26,29,23,23,23,12,22,24,18,24,15,12,22,30,19,17,9,0,24,32,20,19,0,0,0.0,10.0
7832,3179832,22,12,23,27,13,13,12,14,17,25,19,21,29,19,19,23,20,23,24,32,19,25,15,11,21,9,18,15,16,20,26,15,17,18,17,21,16,19,20,13,14,22,23,21,13,9,16,20,20,21,26,0,0,34,24,20,27,20,0,19,26,21,28,19,26,29,14,17,23,16,9,36,21,26,34,18,30,0,0,24,19,0,19,14,18,21,16,24,26,29,23,23,23,12,22,24,18,24,15,12,22,30,19,17,9,0,25,32,20,19,0,0,0.0,10.0
7833,3179833,22,12,24,27,13,13,12,14,17,26,20,21,30,19,19,23,20,23,24,32,19,27,15,11,22,9,19,15,16,22,26,16,17,18,17,21,16,20,20,13,14,22,24,21,13,8,16,20,20,21,27,0,0,34,24,21,27,21,0,19,26,23,29,19,26,29,14,17,23,16,9,36,21,27,33,18,30,0,0,24,19,0,19,14,18,21,16,24,26,29,23,24,23,12,23,25,18,25,16,12,22,31,19,17,10,0,25,33,21,19,0,0,0.0,10.0
