"V1","V2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","erythronic_acid_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","erythronic_acid_lactone_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","erythronic_acid_lactone_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","ethanolamine_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","ethanolamine_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","fructose_1_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","fucose_1___rhamnose_2_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","fucose_1___rhamnose_2_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","fumaric_acid_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","GABA_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","GABA_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","galactinol_major_2_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","galactinol_major_2_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","galactose_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","galactose_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","glucose_1_phosphate_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","glucose_1_phosphate_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","glucose_2_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","glucose_2_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","glucuronic_acid_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","glutamic_acid_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","glutamic_acid_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","glutamine_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","glyceric_acid_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","glyceric_acid_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","glycerol_alpha_phosphate_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","glycerol_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","glycine_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","glycine_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","glycolic_acid_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","heptadecanoic_acid_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","hexonic_acid_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","hydroxylamine_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","hydroxylamine_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","inositol_myo__exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","inulobiose_2_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","isoleucine_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","isoleucine_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","lactic_acid_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","lactic_acid_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","lactobionic_acid_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","lactobionic_acid_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","lauric_acid_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","leucine_1_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","leucine_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","leucine_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","leucrose_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","leucrose_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","levoglucosan_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","lignoceric_acid_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","lignoceric_acid_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","lyxitol_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","malate_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","malate_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","maleic_acid_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","maleic_acid_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","maltose_1_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","maltose_1_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","mannitol_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","mannitol_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","monopalmitin_1_glyceride_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","monopalmitin_1_glyceride_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","myristic_acid_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","myristic_acid_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","N_acetyl_D_hexosamine_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","N_acetyl_D_mannosamine_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","oleic_acid_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","oleic_acid_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","ornithine_4TMS_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","oxoproline_1_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","oxoproline_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","oxoproline_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","palatinose_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","palmitic_acid_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","pelargonic_acid_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","pelargonic_acid_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","pentadecanoic_acid_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","phenylalanine_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","phosphoric_acid_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","phosphoric_acid_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","phytol_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","phytol_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","pipecolic_acid_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","proline_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","proline_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","putrescine_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","putrescine_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","pyrrole_2_carboxylic_acid_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","rhamnose_1_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","rhamnose_1_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","ribitol_1_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","ribitol_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","ribose_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","ribose_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","serine_1_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","serine_1_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","serine_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","serine_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","shikimic_acid_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","stearic_acid_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","succinic_acid_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","succinic_acid_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","talose_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","talose_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","threitol_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","threitol_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","threonic_acid_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","threonic_acid_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","threonine_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","threonine_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","tocopherol_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","trans_sinapinic_acid_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","trans_sinapinic_acid_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","trehalose_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","tyrosine_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","tyrosine_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","urea_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","urea_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","valine_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","valine_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","X1_2_4_benzenetriol_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","X1_2_4_benzenetriol_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","X1_hexadecanol_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","X1_monostearin_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","X2_palmitoleic_acid_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","X2_palmitoleic_acid_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","X4_hydroxybenzoate_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","X4_hydroxyproline_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","X4_hydroxyproline_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","X5_aminovaleric_acid_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","xylonic_acid_exp2"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","xylose_1_exp1"
"Kliebenstein_Chan_PlosGen_2010_PID_21079692","xylose_1_exp2"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_0_m_cx_Apple517"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_0_m_cy_Apple517"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_0_m_eccentricity_Apple517"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_0_m_eccentricity_B05_10"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_0_m_eccentricity_Ctrl"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_0_m_eccentricity_Supersteak"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_0_m_eccentricity_UKRazz"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_0_m_theta_Apple517"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_0_m_theta_B05_10"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_0_m_theta_Ctrl"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_0_m_theta_Supersteak"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_0_m_theta_UKRazz"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Bblu_m_eccentricity_Apple517"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Bblu_m_eccentricity_B05_10"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Bblu_m_eccentricity_Ctrl"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Bblu_m_eccentricity_Supersteak"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Bblu_m_eccentricity_UKRazz"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Bblu_m_majoraxis_Ctrl"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Bblu_m_theta_B05_10"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Bblu_m_theta_Ctrl"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Bblu_m_theta_Supersteak"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Bblu_m_theta_UKRazz"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Bgrn_m_eccentricity_Ctrl"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Bgrn_m_theta_B05_10"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Bgrn_m_theta_Ctrl"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Bgrn_m_theta_UKRazz"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Bgrnblu_m_eccentricity_Ctrl"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Bgrnblu_m_eccentricity_UKRazz"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Bgrnblu_m_majoraxis_Apple517"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Bgrnblu_m_majoraxis_B05_10"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Bgrnblu_m_majoraxis_Ctrl"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Bgrnblu_m_majoraxis_Supersteak"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Bgrnblu_m_majoraxis_UKRazz"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Bgrnblu_m_theta_Ctrl"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Bgrnblu_m_theta_UKRazz"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_blu_m_eccentricity_Ctrl"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_blu_m_majoraxis_Ctrl"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_blu_m_theta_Apple517"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_blu_m_theta_B05_10"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_blu_m_theta_Ctrl"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_blu_m_theta_Supersteak"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_blu_m_theta_UKRazz"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Bred_m_eccentricity_Ctrl"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Bred_m_majoraxis_Ctrl"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Bred_m_theta_Ctrl"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Bred_m_theta_Supersteak"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Bredblu_m_eccentricity_Apple517"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Bredblu_m_eccentricity_B05_10"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Bredblu_m_eccentricity_Ctrl"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Bredblu_m_eccentricity_Supersteak"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Bredblu_m_eccentricity_UKRazz"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Bredblu_m_majoraxis_Apple517"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Bredblu_m_majoraxis_B05_10"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Bredblu_m_majoraxis_Ctrl"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Bredblu_m_majoraxis_Supersteak"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Bredblu_m_majoraxis_UKRazz"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Bredblu_m_theta_Apple517"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Bredblu_m_theta_B05_10"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Bredblu_m_theta_Ctrl"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Bredblu_m_theta_Supersteak"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Bredblu_m_theta_UKRazz"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Bredgrn_m_eccentricity_Apple517"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Bredgrn_m_eccentricity_B05_10"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Bredgrn_m_eccentricity_Ctrl"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Bredgrn_m_eccentricity_Supersteak"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Bredgrn_m_eccentricity_UKRazz"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Bredgrn_m_majoraxis_B05_10"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Bredgrn_m_majoraxis_Ctrl"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Bredgrn_m_majoraxis_Supersteak"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Bredgrn_m_majoraxis_UKRazz"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Bredgrn_m_theta_Apple517"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Bredgrn_m_theta_B05_10"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Bredgrn_m_theta_Ctrl"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Bredgrn_m_theta_Supersteak"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Bredgrn_m_theta_UKRazz"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Grn_Apple517"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Grn_B05_10"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Grn_Ctrl"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Grn_Supersteak"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Grn_UKRazz"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_grnblu_m_eccentricity_Ctrl"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_grnblu_m_majoraxis_Apple517"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_grnblu_m_majoraxis_B05_10"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_grnblu_m_majoraxis_Ctrl"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_grnblu_m_majoraxis_Supersteak"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_grnblu_m_majoraxis_UKRazz"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_grnblu_m_theta_Ctrl"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Prop_Apple517"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Prop_UKRazz"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_redblu_m_eccentricity_Apple517"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_redblu_m_eccentricity_B05_10"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_redblu_m_eccentricity_Ctrl"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_redblu_m_eccentricity_Supersteak"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_redblu_m_eccentricity_UKRazz"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_redblu_m_majoraxis_Apple517"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_redblu_m_majoraxis_B05_10"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_redblu_m_majoraxis_Ctrl"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_redblu_m_majoraxis_Supersteak"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_redblu_m_majoraxis_UKRazz"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_redblu_m_theta_Apple517"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_redblu_m_theta_B05_10"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_redblu_m_theta_Ctrl"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_redblu_m_theta_Supersteak"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_redblu_m_theta_UKRazz"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_redgrn_m_eccentricity_B05_10"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_redgrn_m_eccentricity_Ctrl"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_redgrn_m_eccentricity_UKRazz"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_redgrn_m_majoraxis_Ctrl"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_redgrn_m_theta_Ctrl"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_redgrn_m_theta_Supersteak"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_redgrn_m_theta_UKRazz"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Size_Apple517"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Size_B05_10"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Size_Ctrl"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Size_Supersteak"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Size_UKRazz"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Ylw_B05_10"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Ylw_Ctrl"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Lesion_Ylw_Supersteak"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Remaining_Leaf_Apple517"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Ylw_Lesion_Proportion_Apple517"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Ylw_Lesion_Proportion_Ctrl"
"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748","Ylw_Lesion_Proportion_Supersteak"
"Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596","Allyl_MS_and_allyl"
"Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596","Allyl_MS"
"Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596","I3M_MS_and_allyl"
"Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596","I3M_MS"
"Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596","Long_chain_GLS_MS_and_allyl"
"Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596","Long_chain_GLS_MS"
"Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596","NMOI3M_MS_and_allyl"
"Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596","NMOI3M_MS"
"Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596","Short_chain_GLS_MS_and_allyl"
"Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596","Short_chain_GLS_MS"
"Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596","total_Aliphatics_MS_and_allyl"
"Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596","total_Aliphatics_MS"
"Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596","total_alkyl_MS_and_allyl"
"Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596","total_alkyl_MS"
"Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596","total_C3_GLS_MS_and_allyl"
"Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596","total_C3_GLS_MS"
"Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596","total_C4_GLS_MS_and_allyl"
"Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596","total_C4_GLS_MS"
"Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596","total_C7_GLS_MS_and_allyl"
"Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596","total_C7_GLS_MS"
"Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596","Total_C8_GLS_MS_and_allyl"
"Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596","Total_C8_GLS_MS"
"Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596","total_GLS_MS_and_allyl"
"Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596","total_GLS_MS"
"Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596","total_Indolics_MS_and_allyl"
"Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596","total_Indolics_MS"
"Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596","total_methylsulphinyl_MS_and_allyl"
"Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596","total_methylsulphinyl_MS"
"Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596","Weight_MS_and_allyl"
"Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596","Weight_MS"
"Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596","X2OH_Butenyl_MS_and_allyl"
"Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596","X2OH_Butenyl_MS"
"Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596","X3_butenyl_MS_and_allyl"
"Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596","X3_butenyl_MS"
"Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596","X3MSP_MS_and_allyl"
"Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596","X3MSP_MS"
"Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596","X3MTP_MS_and_allyl"
"Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596","X3MTP_MS"
